l   t4  t5  t58 t7  t15 tl
1480	5.08e12	8.79e12	1.21e13	1.75e13	5.78e13	3.70e11
1485	5.04e12	8.71e12	1.20e13	1.73e13	5.71e13	3.64e11
1490	5.00e12	8.63e12	1.19e13	1.71e13	5.64e13	3.58e11
1495	4.96e12	8.55e12	1.18e13	1.69e13	5.57e13	3.52e11
1500	4.92e12	8.47e12	1.16e13	1.68e13	5.50e13	3.46e11
1505	4.88e12	8.39e12	1.15e13	1.66e13	5.44e13	3.40e11
1510	4.84e12	8.32e12	1.14e13	1.64e13	5.37e13	3.35e11
1515	4.80e12	8.24e12	1.13e13	1.62e13	5.31e13	3.29e11
1520	4.77e12	8.17e12	1.12e13	1.61e13	5.24e13	3.24e11
1525	4.73e12	8.09e12	1.11e13	1.59e13	5.18e13	3.19e11
1530	4.69e12	8.02e12	1.10e13	1.57e13	5.12e13	3.13e11
1535	4.66e12	7.95e12	1.09e13	1.56e13	5.06e13	3.08e11
1540	4.62e12	7.88e12	1.08e13	1.54e13	5.00e13	3.03e11
1545	4.58e12	7.80e12	1.07e13	1.53e13	4.94e13	2.98e11
1550	4.55e12	7.73e12	1.06e13	1.51e13	4.88e13	2.94e11
1555	4.51e12	7.66e12	1.05e13	1.50e13	4.82e13	2.89e11
1560	4.48e12	7.60e12	1.04e13	1.48e13	4.77e13	2.84e11
1565	4.44e12	7.53e12	1.03e13	1.47e13	4.71e13	2.80e11
1570	4.41e12	7.46e12	1.02e13	1.45e13	4.66e13	2.75e11
1575	4.37e12	7.39e12	1.01e13	1.44e13	4.60e13	2.71e11
1580	4.34e12	7.33e12	9.97e12	1.42e13	4.55e13	2.67e11
1585	4.31e12	7.26e12	9.88e12	1.41e13	4.50e13	2.63e11
1590	4.27e12	7.20e12	9.79e12	1.39e13	4.45e13	2.59e11
1595	4.24e12	7.13e12	9.69e12	1.38e13	4.39e13	2.55e11
1600	4.21e12	7.07e12	9.60e12	1.36e13	4.34e13	2.51e11
1605	4.17e12	7.01e12	9.51e12	1.35e13	4.30e13	2.47e11
1610	4.14e12	6.95e12	9.42e12	1.34e13	4.25e13	2.43e11
1615	4.11e12	6.89e12	9.33e12	1.32e13	4.20e13	2.39e11
1620	4.08e12	6.83e12	9.25e12	1.31e13	4.15e13	2.35e11
1625	4.05e12	6.77e12	9.16e12	1.30e13	4.10e13	2.32e11
1630	4.02e12	6.71e12	9.07e12	1.29e13	4.06e13	2.28e11
1635	3.98e12	6.65e12	8.99e12	1.27e13	4.01e13	2.25e11
1640	3.95e12	6.59e12	8.91e12	1.26e13	3.97e13	2.21e11
1645	3.92e12	6.53e12	8.82e12	1.25e13	3.92e13	2.18e11
1650	3.89e12	6.48e12	8.74e12	1.24e13	3.88e13	2.15e11
1655	3.86e12	6.42e12	8.66e12	1.22e13	3.84e13	2.12e11
1660	3.83e12	6.36e12	8.58e12	1.21e13	3.79e13	2.08e11
1665	3.81e12	6.31e12	8.50e12	1.20e13	3.75e13	2.05e11
1670	3.78e12	6.25e12	8.42e12	1.19e13	3.71e13	2.02e11
1675	3.75e12	6.20e12	8.35e12	1.18e13	3.67e13	1.99e11
1680	3.72e12	6.15e12	8.27e12	1.16e13	3.63e13	1.96e11
1685	3.69e12	6.09e12	8.19e12	1.15e13	3.59e13	1.93e11
1690	3.66e12	6.04e12	8.12e12	1.14e13	3.55e13	1.91e11
1695	3.63e12	5.99e12	8.05e12	1.13e13	3.51e13	1.88e11
1700	3.61e12	5.94e12	7.97e12	1.12e13	3.48e13	1.85e11
1705	3.58e12	5.89e12	7.90e12	1.11e13	3.44e13	1.82e11
1710	3.55e12	5.84e12	7.83e12	1.10e13	3.40e13	1.80e11
1715	3.53e12	5.79e12	7.76e12	1.09e13	3.36e13	1.77e11
1720	3.50e12	5.74e12	7.69e12	1.08e13	3.33e13	1.75e11
1725	3.47e12	5.69e12	7.62e12	1.07e13	3.29e13	1.72e11
1730	3.45e12	5.64e12	7.55e12	1.06e13	3.26e13	1.70e11
1735	3.42e12	5.59e12	7.48e12	1.05e13	3.22e13	1.67e11
1740	3.39e12	5.55e12	7.42e12	1.04e13	3.19e13	1.65e11
1745	3.37e12	5.50e12	7.35e12	1.03e13	3.16e13	1.62e11
1750	3.34e12	5.45e12	7.29e12	1.02e13	3.12e13	1.60e11
1755	3.32e12	5.41e12	7.22e12	1.01e13	3.09e13	1.58e11
1760	3.29e12	5.36e12	7.16e12	1.00e13	3.06e13	1.56e11
1765	3.27e12	5.32e12	7.09e12	9.90e12	3.03e13	1.53e11
1770	3.24e12	5.27e12	7.03e12	9.81e12	2.99e13	1.51e11
1775	3.22e12	5.23e12	6.97e12	9.72e12	2.96e13	1.49e11
1780	3.20e12	5.18e12	6.91e12	9.63e12	2.93e13	1.47e11
1785	3.17e12	5.14e12	6.85e12	9.54e12	2.90e13	1.45e11
1790	3.15e12	5.10e12	6.79e12	9.45e12	2.87e13	1.43e11
1795	3.12e12	5.06e12	6.73e12	9.37e12	2.84e13	1.41e11
1800	3.10e12	5.01e12	6.67e12	9.28e12	2.81e13	1.39e11
1805	3.08e12	4.97e12	6.61e12	9.19e12	2.78e13	1.37e11
