BV,M
1.081,2.179
1.081,7.501
1.081,8.029
1.081,3.226
1.082,4.266
1.083,1.494
1.083,8.546
1.083,2.959
1.085,1.613
1.085,1.331
1.085,3.571
1.086,8.727
1.086,0.337
1.086,2.682
1.086,1.806
1.086,2.334
1.086,4.072
1.087,0.735
1.087,1.718
1.087,1.173
1.087,2.572
1.087,3.046
1.087,2.073
1.088,8.407
1.088,1.935
1.088,3.747
1.089,2.461
1.089,9.811
1.089,2.771
1.090,3.129
1.090,8.116
1.090,7.894
1.090,2.233
1.091,1.055
1.091,0.545
1.091,1.430
1.091,3.380
1.091,7.199
1.091,8.026
1.092,3.970
1.092,0.965
1.092,-1.558
1.092,2.931
1.093,8.492
1.093,7.743
1.094,8.274
1.094,1.278
1.095,3.218
1.095,1.997
1.095,0.623
1.096,1.582
1.096,1.875
1.096,2.395
1.096,4.263
1.096,2.609
1.097,3.702
1.097,2.134
1.097,1.696
1.097,2.523
1.097,9.058
1.098,3.021
1.098,3.891
1.098,3.551
1.098,0.834
1.099,2.722
1.099,8.377
1.100,4.512
1.100,2.303
1.101,5.950
1.101,0.745
1.101,3.330
1.101,0.934
1.102,3.150
1.102,1.146
1.102,-1.167
1.102,8.178
1.102,3.781
1.102,1.431
1.103,2.053
1.103,7.795
1.103,8.499
1.103,2.813
1.103,1.805
1.103,1.300
1.105,8.645
1.105,2.956
1.105,2.218
1.106,2.654
1.106,0.110
1.106,1.628
1.107,12.525
1.107,11.690
1.107,1.914
1.107,3.444
1.107,-0.110
1.107,2.461
1.108,2.350
1.108,2.558
1.108,8.066
1.108,1.732
1.109,1.526
1.109,3.070
1.110,3.218
1.110,-0.275
1.111,2.738
1.111,8.417
1.111,0.418
1.111,8.328
1.111,3.307
1.112,1.429
1.112,0.287
1.112,1.824
1.112,2.144
1.112,4.797
1.112,-1.728
1.112,1.987
1.113,1.165
1.113,0.855
1.114,0.733
1.114,4.089
1.114,4.432
1.115,8.157
1.115,1.290
1.115,2.297
1.115,2.982
1.116,2.415
1.116,7.271
1.116,2.656
1.116,1.591
1.116,0.621
1.117,3.124
1.117,2.806
1.117,2.896
1.117,2.536
1.118,7.927
1.118,3.484
1.118,3.841
1.118,8.072
1.119,1.747
1.119,3.730
1.120,8.493
1.120,0.390
1.121,2.073
1.121,2.183
1.121,1.207
1.122,1.971
1.122,1.012
1.122,8.617
1.122,6.952
1.123,0.112
1.123,-0.074
1.123,1.848
1.123,-1.259
1.123,10.497
1.124,3.026
1.124,2.359
1.124,8.717
1.124,2.594
1.124,3.192
1.124,2.749
1.124,1.472
1.125,4.147
1.125,3.570
1.125,1.630
1.125,3.401
1.125,2.488
1.125,9.366
1.126,3.289
1.126,0.580
1.127,0.917
1.127,1.389
1.127,-0.212
1.128,1.099
1.128,7.601
1.128,7.765
1.129,7.874
1.129,8.176
1.129,2.957
1.130,2.048
1.130,2.239
1.131,1.924
1.132,8.009
1.132,2.150
1.132,3.108
1.132,1.693
1.132,2.699
1.132,2.869
1.133,2.394
1.133,8.352
1.133,4.322
1.133,1.263
1.134,2.549
1.134,-0.395
1.135,8.814
1.135,1.508
1.135,8.981
1.135,0.116
1.136,-0.140
1.136,0.374
1.136,3.411
1.137,1.831
1.137,0.738
1.138,1.616
1.138,7.683
1.138,1.993
1.138,1.026
1.138,1.409
1.138,8.579
1.139,2.935
1.139,2.318
1.139,2.808
1.140,2.102
1.140,8.157
1.141,8.404
1.141,8.030
1.141,0.908
1.141,3.185
1.141,2.213
1.141,-0.241
1.141,3.968
1.141,3.285
1.142,2.445
1.142,2.642
1.143,1.151
1.143,1.714
1.143,1.906
1.144,1.301
1.144,7.945
1.144,9.494
1.144,2.537
1.145,3.496
1.145,9.011
1.146,4.359
1.146,0.519
1.146,2.883
1.146,-0.753
1.146,8.479
1.147,1.820
1.147,2.999
1.147,0.339
1.147,5.209
1.148,-1.788
1.148,2.028
1.148,1.611
1.148,2.299
1.148,0.685
1.148,1.437
1.149,7.125
1.149,3.579
1.150,8.804
1.150,8.571
1.150,8.047
1.150,3.313
1.151,2.211
1.151,2.765
1.151,1.053
1.151,8.280
1.151,2.446
1.151,1.204
1.152,7.893
1.152,7.767
1.152,2.673
1.153,1.688
1.154,9.118
1.154,3.155
1.154,3.694
1.154,8.161
1.155,13.981
1.155,9.328
1.155,1.533
1.155,1.784
1.155,1.975
1.156,2.101
1.156,0.412
1.156,2.565
1.156,3.433
1.156,8.958
1.156,0.774
1.157,4.265
1.157,2.838
1.157,1.355
1.157,7.538
1.158,8.485
1.158,2.970
1.158,2.304
1.159,3.871
1.159,3.555
1.160,2.398
1.160,3.070
1.162,0.284
1.162,2.763
1.162,1.158
1.163,1.463
1.163,2.495
1.164,2.229
1.164,1.698
1.164,8.162
1.164,1.004
1.165,13.107
1.165,3.203
1.165,8.410
1.166,2.086
1.166,4.041
1.166,1.814
1.166,7.977
1.167,8.575
1.168,2.947
1.168,0.882
1.168,3.316
1.169,2.309
1.169,1.602
1.169,2.850
1.169,7.483
1.169,1.920
1.170,0.020
1.170,2.670
1.171,2.561
1.171,0.516
1.172,1.263
1.173,2.451
1.173,8.329
1.173,8.663
1.174,3.863
1.174,2.747
1.174,8.189
1.175,2.215
1.175,1.782
1.176,2.068
1.176,7.619
1.176,8.768
1.176,1.376
1.178,1.474
1.178,2.972
1.178,3.168
1.179,0.767
1.179,3.427
1.179,3.297
1.179,1.982
1.179,9.082
1.180,1.190
1.180,1.870
1.180,2.397
1.181,2.306
1.181,2.594
1.181,1.659
1.182,-1.239
1.182,3.072
1.182,2.164
1.183,-0.276
1.184,1.554
1.184,2.878
1.184,2.755
1.184,8.542
1.184,0.886
1.184,8.704
1.185,1.079
1.185,8.895
1.186,8.423
1.186,2.058
1.187,1.774
1.187,2.496
1.187,1.418
1.187,2.993
1.188,3.234
1.188,-0.393
1.188,-0.683
1.188,8.800
1.188,3.432
1.189,3.518
1.189,7.917
1.190,8.158
1.190,1.955
1.190,8.618
1.190,1.211
1.191,2.609
1.191,0.504
1.191,-0.573
1.191,2.309
1.192,1.853
1.192,4.255
1.192,0.949
1.193,2.147
1.193,2.836
1.193,3.920
1.193,2.393
1.193,0.682
1.193,3.653
1.194,4.084
1.196,3.103
1.196,1.291
1.196,2.535
1.196,1.519
1.197,2.925
1.197,1.693
1.197,8.682
1.198,8.261
1.199,3.498
1.199,1.608
1.200,8.025
1.200,8.548
1.200,3.348
1.201,-0.021
1.201,1.203
1.201,2.216
1.202,1.011
1.202,-0.817
1.202,2.119
1.202,3.745
1.202,8.427
1.202,2.413
1.203,2.686
1.204,3.015
1.204,12.600
1.205,1.797
1.206,9.346
1.207,2.888
1.207,1.882
1.207,2.309
1.207,8.863
1.208,3.239
1.208,1.598
1.209,8.705
1.209,1.247
1.209,2.063
1.210,1.421
1.210,8.234
1.211,8.509
1.211,3.941
1.211,1.706
1.211,3.384
1.211,2.766
1.211,2.581
1.211,2.186
1.212,9.029
1.212,3.136
1.213,0.963
1.214,1.970
1.214,2.975
1.216,2.461
1.216,4.456
1.216,0.165
1.217,8.625
1.217,3.453
1.218,1.635
1.218,9.409
1.219,1.326
1.219,3.691
1.220,8.193
1.220,0.717
1.220,-0.087
1.220,0.540
1.220,2.873
1.220,2.157
1.220,3.353
1.221,8.992
1.221,1.774
1.221,0.804
1.221,2.385
1.222,2.577
1.223,13.681
1.223,3.062
1.223,8.418
1.224,8.557
1.224,1.139
1.225,8.777
1.225,2.250
1.225,0.999
1.225,1.261
1.226,1.895
1.226,3.809
1.226,1.697
1.227,9.244
1.228,2.103
1.228,1.460
1.228,2.826
1.229,8.316
1.230,0.416
1.230,3.200
1.230,8.646
1.231,9.148
1.231,9.038
1.231,4.042
1.232,8.102
1.232,2.964
1.232,2.615
1.233,3.505
1.233,1.374
1.233,1.781
1.235,2.215
1.235,0.899
1.235,0.512
1.235,2.436
1.237,3.136
1.237,0.343
1.237,8.389
1.238,7.447
1.239,1.006
1.239,3.416
1.240,2.841
1.240,8.516
1.240,3.246
1.240,1.444
1.242,2.696
1.242,1.641
1.242,2.511
1.242,9.215
1.242,8.908
1.243,1.157
1.244,2.034
1.244,2.249
1.244,1.799
1.245,2.155
1.245,8.759
1.245,1.246
1.246,3.077
1.247,0.777
1.247,3.739
1.247,7.828
1.247,9.013
1.248,1.070
1.248,2.597
1.249,0.590
1.249,2.893
1.249,1.877
1.249,0.035
1.250,4.200
1.250,2.391
1.251,1.457
1.252,2.087
1.252,3.525
1.253,-0.453
1.253,3.373
1.254,3.167
1.254,2.307
1.254,9.183
1.254,3.803
1.255,1.542
1.255,8.276
1.255,2.524
1.257,1.739
1.257,2.640
1.258,0.629
1.258,1.143
1.259,1.892
1.260,1.347
1.260,1.999
1.260,8.731
1.260,9.004
1.261,8.203
1.261,2.772
1.261,2.954
1.262,2.182
1.264,2.079
1.264,2.390
1.264,2.298
1.265,8.656
1.265,-0.821
1.266,9.389
1.267,1.603
1.267,2.856
1.267,0.859
1.267,2.495
1.268,3.134
1.268,1.256
1.268,1.847
1.269,8.496
1.271,3.030
1.271,2.233
1.271,9.725
1.273,1.951
1.274,3.429
1.274,1.663
1.275,2.108
1.275,2.593
1.275,2.765
1.277,1.796
1.277,9.156
1.277,-0.965
1.277,2.380
1.278,-1.176
1.278,2.678
1.278,9.545
1.279,2.940
1.280,3.629
1.280,8.678
1.282,0.367
1.283,2.486
1.284,2.163
1.284,9.322
1.284,1.507
1.284,1.993
1.285,0.579
1.285,-0.335
1.286,8.814
1.287,1.278
1.288,3.719
1.288,2.915
1.288,1.693
1.289,2.740
1.289,1.058
1.290,2.593
1.290,0.907
1.290,9.691
1.291,1.197
1.292,-0.002
1.294,2.845
1.294,1.968
1.294,1.515
1.294,2.203
1.295,3.485
1.295,9.000
1.295,2.474
1.296,8.899
1.296,3.031
1.296,3.177
1.297,9.863
1.297,9.122
1.297,1.793
1.297,9.406
1.298,1.399
1.299,0.842
1.299,1.305
1.300,0.321
1.301,3.552
1.303,2.073
1.304,9.039
1.304,1.730
1.304,2.891
1.305,1.214
1.305,3.930
1.305,2.518
1.305,1.073
1.307,1.522
1.308,1.883
1.309,-0.681
1.309,0.777
1.309,1.367
1.310,2.420
1.311,2.231
1.311,0.930
1.312,3.697
1.312,9.390
1.312,0.479
1.312,2.139
1.313,3.118
1.314,2.324
1.315,2.574
1.316,1.080
1.318,0.861
1.319,0.697
1.319,2.840
1.319,2.068
1.320,0.226
1.321,2.239
1.321,9.489
1.321,9.370
1.322,2.702
1.323,9.243
1.323,1.287
1.324,1.900
1.324,2.509
1.325,2.398
1.325,3.526
1.327,1.751
1.327,0.753
1.327,12.864
1.327,1.437
1.328,8.541
1.328,1.568
1.329,3.124
1.329,10.205
1.329,9.422
1.330,2.921
1.331,2.044
1.331,2.230
1.331,0.484
1.332,1.837
1.332,10.113
1.332,1.338
1.332,2.344
1.333,0.057
1.334,-0.066
1.335,8.077
1.336,1.924
1.337,1.214
1.338,2.824
1.338,2.655
1.338,3.437
1.338,9.672
1.339,9.395
1.340,3.591
1.341,10.031
1.341,0.517
1.341,8.909
1.341,3.727
1.342,9.207
1.343,0.289
1.344,2.242
1.344,1.308
1.345,3.339
1.345,8.129
1.347,0.972
1.347,2.672
1.347,9.309
1.348,2.121
1.349,1.545
1.349,0.166
1.349,1.957
1.350,14.575
1.350,2.797
1.353,2.255
1.354,0.464
1.354,2.524
1.355,1.886
1.355,1.792
1.356,9.813
1.356,9.189
1.356,9.673
1.356,-0.701
1.357,-0.950
1.359,9.369
1.359,2.169
1.360,8.467
1.360,0.649
1.361,8.718
1.361,10.580
1.361,1.621
1.361,1.406
1.362,0.973
1.362,0.420
1.362,3.842
1.362,1.713
1.363,-1.096
1.364,9.888
1.364,1.526
1.364,2.689
1.364,0.125
1.365,-0.011
1.365,2.431
1.366,9.560
1.367,9.321
1.368,2.046
1.369,9.221
1.369,1.815
1.370,1.282
1.371,9.120
1.371,1.420
1.371,10.602
1.372,0.725
1.373,1.969
1.373,9.774
1.373,2.262
1.374,2.785
1.374,9.865
1.374,1.642
1.375,12.068
1.375,3.572
1.376,0.941
1.377,12.324
1.377,11.378
1.378,10.208
1.378,10.006
1.379,0.804
1.380,0.491
1.380,2.146
1.380,2.329
1.381,1.029
1.382,2.479
1.383,1.124
1.384,9.478
1.385,1.478
1.388,10.422
1.388,2.383
1.389,1.389
1.389,10.113
1.390,2.691
1.390,1.836
1.391,2.254
1.391,9.355
1.391,0.130
1.391,0.671
1.393,0.883
1.394,9.785
1.395,1.565
1.395,9.998
1.396,0.784
1.397,-0.635
1.397,9.881
1.397,2.414
1.398,1.961
1.398,1.236
1.400,1.129
1.400,3.102
1.401,9.199
1.402,10.724
1.403,2.540
1.403,10.323
1.404,1.440
1.404,2.176
1.404,9.453
1.404,10.059
1.405,9.655
1.405,0.858
1.405,2.727
1.407,0.992
1.407,1.356
1.407,10.504
1.407,0.707
1.408,1.845
1.410,1.560
1.412,2.098
1.412,1.739
1.412,9.317
1.413,1.290
1.414,2.626
1.414,0.309
1.415,0.814
1.415,10.162
1.416,2.407
1.416,9.802
1.416,11.364
1.418,1.130
1.418,2.277
1.419,1.651
1.419,1.895
1.420,1.224
1.421,9.960
1.421,1.352
1.422,10.085
1.422,0.664
1.423,1.465
1.424,2.107
1.425,1.012
1.425,2.219
1.426,2.591
1.427,9.045
1.428,10.200
1.429,9.392
1.429,9.805
1.430,1.254
1.431,9.701
1.431,0.891
1.431,0.429
1.433,11.108
1.433,2.411
1.434,11.213
1.435,2.010
1.436,1.082
1.437,10.129
1.437,2.184
1.437,1.702
1.438,-0.797
1.438,10.653
1.438,2.661
1.438,9.157
1.439,0.288
1.441,2.330
1.441,1.612
1.441,9.725
1.442,0.859
1.442,10.869
1.443,1.507
1.443,1.194
1.443,3.137
1.443,1.783
1.446,1.278
1.447,0.772
1.448,1.429
1.448,10.523
1.448,-0.737
1.449,11.081
1.451,9.992
1.451,2.592
1.451,0.169
1.451,-0.042
1.452,-0.890
1.453,9.554
1.453,0.690
1.454,1.646
1.454,10.456
1.455,2.028
1.455,2.303
1.456,1.841
1.457,1.524
1.458,1.398
1.458,10.172
1.458,10.575
1.460,1.185
1.461,9.982
1.461,2.154
1.461,1.722
1.462,0.296
1.464,1.293
1.466,10.454
1.466,1.558
1.467,1.060
1.468,10.327
1.470,10.551
1.472,2.230
1.473,2.032
1.473,11.751
1.475,1.294
1.475,1.877
1.477,0.820
1.477,2.561
1.477,0.515
1.478,10.757
1.480,1.669
1.482,1.770
1.482,0.985
1.483,11.270
1.483,0.425
1.485,0.696
1.486,0.855
1.486,11.445
1.486,1.283
1.487,2.184
1.487,1.136
1.487,10.612
1.488,1.468
1.489,9.983
1.490,11.130
1.491,1.809
1.493,1.938
1.493,-0.157
1.493,2.771
1.494,2.614
1.495,-0.051
1.495,11.768
1.496,1.418
1.497,2.370
1.498,2.190
1.498,0.947
1.498,1.078
1.498,1.292
1.498,0.438
1.499,1.858
1.501,11.537
1.501,1.609
1.501,-0.380
1.503,0.526
1.505,10.812
1.505,0.759
1.506,1.015
1.506,2.613
1.507,11.632
1.507,2.138
1.508,3.135
1.509,1.516
1.509,1.162
1.509,0.289
1.510,11.026
1.511,0.016
1.511,1.968
1.512,0.821
1.513,1.320
1.513,0.534
1.517,0.683
1.520,2.172
1.522,1.278
1.523,0.012
1.526,1.134
1.526,0.186
1.526,3.648
1.527,1.574
1.527,11.854
1.528,0.751
1.530,1.226
1.530,2.239
1.531,11.142
1.531,1.986
1.531,1.853
1.531,1.014
1.532,1.463
1.533,0.636
1.533,2.568
1.534,2.470
1.535,1.316
1.540,1.886
1.540,3.015
1.540,0.965
1.541,1.075
1.541,9.959
1.542,1.606
1.542,1.699
1.544,0.423
1.544,2.848
1.545,1.523
1.545,0.137
1.547,2.095
1.548,2.333
1.548,0.591
1.549,-0.876
1.549,3.429
1.550,0.874
1.550,-0.025
1.550,0.788
1.550,1.165
1.550,1.430
1.551,0.252
1.551,0.356
1.551,0.694
1.552,0.466
1.552,0.993
1.553,1.331
1.553,1.775
1.553,1.952
1.554,2.235
1.556,1.589
1.557,2.087
1.558,1.495
1.559,0.918
1.559,1.711
1.559,-0.686
1.559,-0.523
1.560,-2.053
1.560,0.411
1.561,1.130
1.561,2.455
1.561,0.732
1.561,0.568
1.561,1.849
1.562,1.034
1.563,1.260
1.565,2.205
1.565,0.027
1.566,2.028
1.566,0.491
1.567,2.386
1.567,-0.114
1.567,1.559
1.568,3.282
1.568,0.961
1.568,1.757
1.569,0.170
1.570,1.097
1.570,1.405
1.570,-0.626
1.570,2.777
1.571,0.310
1.571,0.566
1.573,2.999
1.573,3.517
1.573,12.094
1.573,0.661
1.573,0.836
1.574,-0.427
1.574,2.238
1.575,1.687
1.576,0.234
1.576,1.241
1.577,0.421
1.577,0.947
1.578,1.344
1.578,1.944
1.578,1.792
1.578,1.579
1.578,1.033
1.578,2.125
1.581,1.439
1.582,11.909
1.582,2.547
1.582,0.625
1.583,1.112
1.583,2.283
1.584,0.734
1.585,1.854
1.585,0.886
1.585,1.280
1.586,2.010
1.587,-0.470
1.587,0.127
1.587,0.978
1.587,1.525
1.588,2.646
1.588,3.469
1.590,12.623
1.590,0.581
1.590,1.613
1.591,2.136
1.591,0.342
1.592,0.430
1.592,3.121
1.592,1.171
1.592,-1.450
1.593,1.897
1.593,0.685
1.596,0.104
1.598,1.740
1.598,0.908
1.598,0.277
1.599,2.318
1.599,1.304
1.599,-0.065
1.600,11.148
1.600,1.638
1.601,0.496
1.602,0.759
1.602,1.211
1.603,1.115
1.603,2.163
1.603,1.410
1.603,0.400
1.603,1.873
1.604,2.573
1.604,3.498
1.606,0.085
1.607,0.833
1.607,0.186
1.607,1.031
1.610,1.293
1.611,-0.110
1.611,-0.405
1.612,0.297
1.613,4.076
1.613,1.980
1.613,0.428
1.614,1.786
1.615,1.125
1.617,1.469
1.617,2.782
1.618,0.975
1.618,0.646
1.619,-0.333
1.619,1.325
1.620,-0.686
1.620,2.176
1.621,1.597
1.621,0.272
1.621,-0.542
1.622,-1.861
1.622,1.954
1.625,0.047
1.625,-0.156
1.626,0.762
1.627,1.785
1.628,2.234
1.628,0.969
1.628,0.515
1.628,0.648
1.629,-0.867
1.633,-2.717
1.633,-0.992
1.634,1.257
1.635,0.867
1.637,0.449
1.637,0.144
1.639,-0.386
1.640,1.536
1.640,0.691
1.642,0.600
1.642,0.256
1.642,0.008
1.643,0.362
1.644,2.511
1.646,0.925
1.647,0.481
1.647,3.427
1.649,1.502
1.650,-0.253
1.651,2.006
1.653,0.063
1.653,1.600
1.653,2.327
1.654,-0.065
1.654,-0.401
1.655,0.378
1.656,-1.011
1.659,0.244
1.660,0.955
1.661,1.649
1.662,0.779
1.663,1.403
1.663,0.613
1.665,1.758
1.666,1.144
1.669,-0.273
1.670,0.547
1.673,-2.233
1.674,0.281
1.679,0.421
1.684,0.960
1.685,0.831
1.688,0.683
1.695,-0.451
1.698,1.409
1.699,0.898
1.700,-2.725
1.711,2.201
1.718,0.677
1.725,1.516
1.728,-2.180
1.733,-0.362
1.736,0.927
1.782,1.897
1.800,2.158
1.879,-1.255
1.944,1.468
2.026,2.289
