_RAJ2000;_DEJ2000;RAJ2000;DEJ2000;Bmag;Vmag;Seq;rad;Pkin;Pph;Psp
 61.3646724230;+23.1741444840;  61.36466658;+023.17418505; 12.082; 10.863;  47; 4.2702; 0.0000; 0.5905;1
 61.3652428222;+27.3103842081;  61.36526441;+027.31036209; 12.440; 11.265;  47; 5.1363; 0.0000; 0.7621;1
 61.3673448873;+18.5562439631;  61.36731427;+018.55623672; 11.979; 10.390;  47; 7.0297; 0.0000; 0.0000;0
 61.3700301869;+27.8796352844;  61.37000049;+027.87976284;  8.867;  8.422;  47; 5.4959; 0.0000; 1.0000;1
 61.3758247195;+21.2547024359;  61.37573341;+021.25480012; 11.983; 11.499;  47; 5.1106; 0.0000; 0.3765;1
 61.3795661489;+26.6446868704;  61.37957292;+026.64469511; 13.070; 11.146;  47; 4.7826; 0.0000; 0.0618;1
 61.3814081996;+23.5641807362;  61.38144291;+023.56420283; 11.790; 11.117;  47; 4.2042; 0.0000; 0.8923;1
 61.3844349914;+23.3908612690;  61.38442970;+023.39090621; 11.918; 11.355;  47; 4.2387; 0.0000; 0.5746;1
 61.3873422751;+21.7601560893;  61.38733243;+021.76017794; 10.786; 10.300;  47; 4.8419; 0.0000; 0.3758;1
 61.3890156676;+22.5110162705;  61.38886331;+022.51098759; 12.648; 11.892;  47; 4.5041; 0.0000; 0.9401;1
 61.3909968930;+25.0507299332;  61.39100491;+025.05074352; 11.692; 11.108;  47; 4.2311; 0.0000; 0.5277;1
 61.3913313783;+25.2521219848;  61.39145647;+025.25219828; 10.136;  9.517;  47; 4.2737; 0.0000; 1.0000;1
 61.4002719698;+26.0885665353;  61.40030136;+026.08856182;  9.477;  9.250;  47; 4.5483; 0.0000; 0.0000;1
 61.4031582288;+19.9550162903;  61.40312030;+019.95501245;  8.728;  8.278;  47; 5.9820; 0.0000; 0.8305;1
 61.4046780798;+26.9066693174;  61.40466799;+026.90667780; 13.063; 12.351;  47; 4.9367; 0.0000; 0.7189;1
 61.4102960980;+29.7328846859;  61.41040033;+029.73305762; 11.843; 11.136;  47; 6.8769; 0.0000; 0.0000;0
 61.4108912708;+23.9507343581;  61.41071574;+023.95090107; 12.079; 11.513;  47; 4.1851; 0.0000; 0.5753;1
 61.4127405666;+28.3952547494;  61.41273278;+028.39526768;       ; 12.246;  47; 5.8732; 0.0000; 0.0000;1
 61.4132376318;+28.3953740414;  61.41322926;+028.39539159;  9.498;  9.198;  47; 5.8736; 0.0000; 0.0003;1
 61.4141523641;+24.2831259276;  61.41407157;+024.28315507; 12.110; 11.510;  47; 4.1771; 0.0000; 0.6273;1
 61.4153072427;+17.9377115239;  61.41498461;+017.93777817; 10.190;  9.291;  47; 7.5635; 0.0000; 0.0000;0
 61.4190974834;+22.8033396103;  61.41908680;+022.80337602; 10.000;  9.376;  47; 4.4262; 0.0000; 1.0000;1
 61.4222089387;+24.4716947673;  61.42209702;+024.47179425; 10.861; 10.080;  47; 4.1898; 0.0000; 0.9293;1
 61.4223145183;+29.6179148910;  61.42232148;+029.61792070; 13.017; 12.318;  47; 6.7920; 0.0000; 0.0000;0
 61.4228599262;+29.6491201615;  61.42285237;+029.64914104; 12.466; 11.916;  47; 6.8168; 0.0000; 0.0000;0
 61.4233188858;+19.6641640835;  61.42326156;+019.66419833; 13.300; 12.275;  47; 6.2066; 0.0000; 1.0000;1
 61.4235203116;+23.2254097796;  61.42346078;+023.22543479; 11.457; 10.763;  47; 4.3105; 0.0000; 0.9968;1
 61.4238152116;+29.6892151159;  61.42365517;+029.68940905; 13.069; 11.757;  47; 6.8490; 0.0000; 0.0000;0
 61.4264073034;+27.6444408108;  61.42637795;+027.64443629; 11.022;  9.948;  47; 5.3818; 0.0000; 0.0013;1
 61.4282864500;+30.1863491094;  61.42818235;+030.18642854; 11.034; 10.285;  47; 7.2502; 0.0000; 0.0000;0
 61.4281596638;+30.4247790654;  61.42819797;+030.42483543; 11.857; 11.034;  47; 7.4457; 0.0000; 0.0000;0
 61.4294926077;+26.2777167473;  61.42943178;+026.27774098; 11.657; 10.987;  47; 4.6505; 0.0000; 0.8768;1
 61.4294438084;+28.4005088693;  61.42944309;+028.40052197; 11.894; 11.185;  47; 5.8870; 0.0000; 0.9598;1
 61.4333011461;+26.4353345810;  61.43326790;+026.43536314; 11.315; 10.620;  47; 4.7238; 0.0000; 1.0000;1
 61.4356329013;+18.4733049372;  61.43564820;+018.47332409; 11.242; 10.428;  47; 7.1362; 0.0000; 0.0000;0
 61.4361994529;+27.9799250108;  61.43616249;+027.97988899; 11.206; 10.618;  47; 5.6044; 0.0000; 0.7652;1
 61.4372102565;+24.3614550782;  61.43719531;+024.36149054; 11.740; 11.443;  47; 4.1994; 0.0000; 0.0135;1
 61.4417438020;+23.6171602975;  61.44168863;+023.61722811; 10.906; 10.173;  47; 4.2507; 0.0000; 1.0000;1
 61.4443781996;+18.4448643582;  61.44432052;+018.44489107; 12.773; 11.948;  47; 7.1642; 0.0000; 0.0000;0
 61.4444176618;+24.8021089397;  61.44441228;+024.80217928; 11.331; 10.711;  47; 4.2395; 0.0000; 0.8478;1
 61.4460233970;+25.2475464212;  61.44600378;+025.24756414; 12.548; 11.684;  47; 4.3203; 0.0000; 0.9999;1
 61.4465468445;+21.2063467021;  61.44653603;+021.20638440;  9.203;  8.726;  47; 5.1935; 0.0000; 1.0000;1
 61.4487147050;+30.0712290368;  61.44870487;+030.07123995; 11.942; 11.433;  47; 7.1665; 0.0000; 0.0000;0
 61.4499484978;+24.2482352133;  61.44990366;+024.24827313; 10.724;  9.448;  47; 4.2097; 0.0000; 0.0000;1
 61.4569042387;+25.1728127476;  61.45688812;+025.17281564; 12.279; 12.051;  47; 4.3134; 0.0000; 0.0981;1
 61.4637160993;+21.6519565107;  61.46365305;+021.65221291; 11.712; 10.957;  47; 4.9596; 0.0000; 1.0000;1
 61.4686082870;+20.0963067281;  61.46859869;+020.09629336; 11.938; 11.817;  47; 5.9267; 0.0000; 0.0078;1
 61.4748268196;+26.9991846793;  61.47484125;+026.99921528; 12.956; 11.893;  47; 5.0380; 0.0000; 1.0000;1
 61.4751500730;+28.5705963136;  61.47513975;+028.57063214; 11.592; 10.212;  47; 6.0345; 0.0000; 0.0011;1
 61.4816306738;+25.1429052971;  61.48163403;+025.14291587; 11.367; 10.842;  47; 4.3290; 0.0000; 0.3239;1
 61.4838555171;+20.4199038771;  61.48386558;+020.41993545; 12.211; 11.193;  47; 5.7159; 0.0000; 0.9808;1
 61.4852700595;+18.9615667687;  61.48524971;+018.96161730; 11.149; 10.464;  47; 6.7787; 0.0000; 0.0000;0
 61.4866611896;+27.1361196204;  61.48661394;+027.13614536; 12.614; 12.012;  47; 5.1219; 0.0000; 0.5232;1
 61.4876041801;+27.6782807807;  61.48759403;+027.67831843; 11.977; 10.761;  47; 5.4441; 0.0000; 0.5082;1
 61.4878067163;+23.2417701524;  61.48781325;+023.24175151; 10.488; 10.414;  47; 4.3645; 0.0000; 0.0000;1
 61.4884471151;+19.6112992357;  61.48835498;+019.61145501; 11.650; 10.865;  47; 6.2882; 0.0000; 1.0000;1
 61.4890927028;+26.2363645790;  61.48908078;+026.23639202; 12.480; 11.972;  47; 4.6804; 0.0000; 0.4052;1
 61.4909502609;+28.4337797954;  61.49093920;+028.43378366; 12.187; 11.605;  47; 5.9474; 0.0000; 0.5356;1
 61.4928230155;+27.6029662276;  61.49280245;+027.60302162; 12.586; 12.685;  47; 5.4008; 0.0000; 0.0046;1
 61.4977375205;+25.7882115893;  61.49744658;+025.78828210;  9.933;  9.120;  47; 4.5174; 0.0000; 0.0000;1
 61.4995502018;+20.4130331008;  61.49956431;+020.41304083; 10.713; 10.244;  47; 5.7317; 0.0000; 0.2423;1
 61.5079458457;+18.0672777662;  61.50796297;+018.06728761; 10.268;  9.788;  47; 7.5081; 0.0000; 0.0000;0
 61.5092262903;+26.5611332833;  61.50909939;+026.56111870; 12.710; 11.818;  47; 4.8413; 0.0000; 0.9999;1
 61.5097255730;+23.1590046896;  61.50972763;+023.15902970; 11.860; 11.310;  47; 4.4041; 0.0000; 0.5949;1
 61.5103057511;+26.5522973897;  61.51016671;+026.55227323;  9.601;  9.288;  47; 4.8379; 0.0000; 0.0000;1
 61.5122698885;+24.5383779000;  61.51227839;+024.53840415; 12.510; 12.055;  47; 4.2754; 0.0000; 0.3603;1
 61.5144500176;+24.8061049185;  61.51444734;+024.80611729; 12.535; 11.611;  47; 4.3027; 0.0000; 1.0000;1
 61.5148737842;+20.4733886268;  61.51486597;+020.47342579; 12.258; 11.141;  47; 5.7026; 0.0000; 0.8724;1
 61.5189336727;+26.2117898462;  61.51904458;+026.21185919;  8.089;  7.554;  47; 4.6942; 0.0000; 0.0000;1
 61.5193842205;+19.4864710631;  61.51937646;+019.48647082; 11.461; 10.879;  47; 6.4009; 0.0000; 0.0000;0
 61.5195498180;+24.7321046094;  61.51954514;+024.73214904; 10.940;  8.937;  47; 4.2987; 0.0000; 0.0000;1
 61.5213989733;+26.9949251585;  61.52141870;+026.99493228; 12.199; 11.016;  47; 5.0698; 0.0000; 0.5533;1
 61.5214656094;+28.5474481372;  61.52147427;+028.54745679; 11.178; 10.808;  47; 6.0456; 0.0000; 0.0234;1
 61.5222346513;+19.7346893154;  61.52223179;+019.73471068; 12.971; 12.146;  47; 6.2206; 0.0000; 0.9513;1
 61.5305217096;+30.3516959982;  61.53050481;+030.35173146; 12.440; 10.811;  47; 7.4332; 0.0000; 0.0000;0
 61.5374259382;+22.4021231637;  61.53740803;+022.40215182; 11.784; 10.919;  47; 4.6746; 0.0000; 1.0000;1
 61.5381398763;+29.4858524068;  61.53814823;+029.48587207; 12.921; 11.023;  47; 6.7493; 0.0000; 0.0000;0
 61.5397201715;+27.2309163995;  61.53986010;+027.23102016; 12.310; 11.510;  47; 5.2134; 0.0000; 0.9884;1
 61.5412357725;+25.4559741524;  61.54122431;+025.45599576; 11.564; 10.477;  47; 4.4544; 0.0000; 0.1991;1
 61.5439485012;+30.3811166398;  61.54381749;+030.38131106; 11.898; 11.279;  47; 7.4636; 0.0000; 0.0000;0
 61.5442363946;+26.0779218874;  61.54422314;+026.07801787; 12.932; 12.123;  47; 4.6610; 0.0022; 0.9294;1
 61.5475091933;+26.9207041787;  61.54747839;+026.92071971; 12.129; 11.572;  47; 5.0497; 0.0000; 0.2784;1
 61.5475811667;+24.7205245098;  61.54752283;+024.72055268; 12.801; 10.672;  47; 4.3226; 0.0000; 0.0609;1
 61.5493765941;+20.6682535812;  61.54937330;+020.66828880;  9.901;  8.329;  47; 5.6010; 0.0000; 0.0000;1
 61.5500699055;+25.3165112551;  61.55006883;+025.31651196; 11.868; 11.377;  47; 4.4270; 0.0000; 0.2351;1
 61.5508717735;+25.3621841762;  61.55085897;+025.36221152; 10.780; 10.275;  47; 4.4387; 0.0000; 0.4368;1
 61.5517619417;+27.7393539250;  61.55173275;+027.73938105; 11.682; 11.204;  47; 5.5252; 0.0000; 0.1388;1
 61.5543358630;+17.8170340904;  61.55434270;+017.81704233; 11.788; 11.416;  47; 7.7404; 0.0000; 0.0000;0
 61.5551447107;+18.1064804406;  61.55515138;+018.10649726; 11.335; 10.153;  47; 7.5027; 0.0000; 0.0000;0
 61.5569867460;+28.0349742254;  61.55696719;+028.03497809; 11.535; 10.588;  47; 5.7183; 0.0000; 0.7647;1
 61.5574268851;+21.2701911918;  61.55742399;+021.27020648; 12.153; 10.911;  47; 5.2429; 0.0000; 0.5633;1
 61.5604060210;+27.1653151304;  61.56039258;+027.16532512; 12.098; 11.066;  47; 5.1912; 0.0000; 0.9046;1
 61.5612472777;+19.0478522639;  61.56117600;+019.04770400; 12.733; 11.579;  47; 6.7591; 0.0000; 0.0000;0
 61.5683880496;+19.8746012061;  61.56836848;+019.87462872;  9.055;  8.659;  47; 6.1513; 0.0000; 1.0000;1
 61.5685795849;+27.7717415901;  61.56858175;+027.77176417; 12.566; 11.749;  47; 5.5568; 0.0000; 0.9834;1
 61.5691356538;+22.7919232965;  61.56912930;+022.79193105; 12.290; 11.506;  47; 4.5621; 0.0000; 0.9881;1
 61.5694003039;+24.4037120446;  61.56942243;+024.40374143; 12.489; 11.685;  47; 4.3208; 0.0000; 0.9829;1
 61.5733845166;+27.3286944285;  61.57338531;+027.32872430; 11.966; 11.375;  47; 5.2930; 0.0000; 0.4126;1
 61.5751021245;+22.8379508149;  61.57513412;+022.83800786; 10.760;  9.521;  47; 4.5528; 0.0000; 0.0000;1
 61.5772845796;+20.1603188885;  61.57729359;+020.16034526; 10.815; 10.338;  47; 5.9579; 0.0000; 0.2289;1
 61.5773943024;+21.1234373261;  61.57741077;+021.12342459; 11.146;  9.531;  47; 5.3431; 0.0000; 0.0000;1
 61.5775054270;+17.8571382835;  61.57749723;+017.85717253; 13.136; 10.492;  47; 7.7201; 0.0000; 0.0000;0
 61.5784894507;+21.2235583449;  61.57850400;+021.22360839; 12.834; 11.524;  47; 5.2859; 0.0000; 0.8611;1
 61.5803308255;+28.0819631179;  61.58033055;+028.08197792; 12.317; 12.148;  47; 5.7642; 0.0000; 0.0321;1
 61.5850752857;+27.7914528412;  61.58506512;+027.79145306; 14.412; 11.527;  47; 5.5801; 0.0000; 0.1704;1
 61.5852373220;+26.4181367537;  61.58518625;+026.41823016; 10.545;  9.836;  47; 4.8352; 0.1068; 0.9986;1
 61.5853737146;+28.1728149746;  61.58535855;+028.17282686; 11.847; 11.815;  47; 5.8276; 0.0000; 0.0001;1
 61.5862657366;+23.4114611076;  61.58624031;+023.41149900; 11.479; 11.218;  47; 4.4173; 0.0000; 0.0133;1
 61.5865148976;+25.7533349240;  61.58651031;+025.75335799; 11.998; 11.299;  47; 4.5807; 0.0000; 0.9072;1
 61.5892855701;+26.2178246908;  61.58927094;+026.21783067; 11.981; 11.859;  47; 4.7532; 0.0000; 0.0000;1
 61.5915800368;+24.8665353175;  61.59151368;+024.86658563; 11.470;  9.801;  47; 4.3796; 0.0000; 0.0000;1
 61.5923518831;+23.9911629322;  61.59235109;+023.99115321; 12.761; 11.943;  47; 4.3483; 0.0000; 0.9711;1
 61.5940003002;+27.0629985449;  61.59397680;+027.06307834; 11.287; 10.602;  47; 5.1596; 0.0000; 1.0000;1
 61.5963035873;+28.4069289924;  61.59632287;+028.40695760; 10.644;  9.351;  47; 5.9931; 0.0000; 0.0000;1
 61.6297994658;+19.5102245736;  61.62979944;+019.51020440; 11.491; 10.851;  47; 6.4557; 0.0000; 0.0000;0
 61.6308674333;+29.3607488921;  61.63090477;+029.36074459; 11.474; 10.857;  47; 6.7035; 0.0000; 0.0000;0
 61.6389864526;+27.5239703444;  61.63897908;+027.52404540;  9.106;  8.659;  47; 5.4532; 0.0000; 1.0000;1
 61.6394716743;+27.3202185979;  61.63946292;+027.32025090; 12.736; 11.706;  47; 5.3350; 0.0000; 1.0000;1
 61.6402365084;+29.9743024100;  61.64021083;+029.97431641; 12.188; 10.455;  47; 7.1833; 0.0000; 0.0000;0
 61.6406887681;+29.9746290778;  61.64062920;+029.97461080; 12.063; 10.792;  47; 7.1837; 0.0000; 0.0000;0
 61.6420869357;+21.9565176543;  61.64207008;+021.95650713;  9.602;  7.916;  47; 4.9556; 0.0000; 0.0000;1
 61.6490511108;+23.6811771252;  61.64915602;+023.68120741; 10.943; 10.142;  47; 4.4306; 0.0000; 0.9292;1
 61.6517146566;+27.5999011830;  61.65165830;+027.60002519;  5.055;  5.174;  47; 5.5074; 0.0016; 1.0000;1
 61.6524723768;+23.2204470543;  61.65258285;+023.22042778; 11.134; 10.438;  47; 4.5178; 0.0000; 1.0000;1
 61.6555680352;+23.5180899160;  61.65558526;+023.51811060;  9.176;  8.682;  47; 4.4610; 0.0000; 1.0000;1
 61.6557897911;+19.1529117040;  61.65571325;+019.15275802;  7.860;  7.467;  47; 6.7388; 0.0000; 0.0000;0
 61.6616771406;+20.3030942676;  61.66165858;+020.30313041; 10.202;  9.564;  47; 5.9212; 0.0000; 1.0000;1
 61.6665780189;+18.8216533765;  61.66656387;+018.82166113; 12.212; 12.366;  47; 6.9990; 0.0000; 0.0000;0
 61.6678789340;+22.6927426068;  61.66788336;+022.69276227; 12.903; 11.135;  47; 4.6816; 0.0000; 0.3386;1
 61.6708782653;+27.5704256235;  61.67081219;+027.57046862; 11.735; 10.989;  47; 5.5028; 0.0000; 1.0000;1
 61.6723839736;+21.6029738923;  61.67255400;+021.60308300;       ; 12.729;  47; 5.1541; 0.0000; 0.0000;1
 61.6725600666;+25.7221507047;  61.67258772;+025.72214667;  8.178;  7.973;  47; 4.6434; 0.0000; 0.9589;1
 61.6733274042;+23.1661972504;  61.67333634;+023.16621424; 11.317; 10.392;  47; 4.5493; 0.0000; 0.6978;1
 61.6806490938;+21.9537006212;  61.68062836;+021.95370959; 11.726; 11.620;  47; 4.9891; 0.0000; 0.0009;1
 61.6823038861;+27.5221565986;  61.68225845;+027.52216355;  9.078;  8.100;  47; 5.4821; 0.0000; 0.0000;1
 61.6844709090;+17.6634325928;  61.68438135;+017.66349569;  8.963;  8.458;  47; 7.9396; 0.0000; 0.0000;0
 61.6845961098;+28.7698892969;  61.68464835;+028.76992979; 11.088; 10.322;  47; 6.3002; 0.0000; 1.0000;1
 61.6869301564;+26.9806762699;  61.68691161;+026.98070444; 12.322; 11.538;  47; 5.1845; 0.0000; 0.9681;1
 61.6879970375;+28.9318881190;  61.68799346;+028.93191556; 10.076;  9.059;  47; 6.4183; 0.0000; 0.0000;0
 61.6885551361;+27.3557674046;  61.68857016;+027.35577929; 12.964; 11.824;  47; 5.3901; 0.0000; 0.9914;1
 61.6927740292;+24.7439817008;  61.69277055;+024.74398593; 10.923;  9.712;  47; 4.4557; 0.0000; 0.0000;1
 61.6961081216;+19.2774469858;  61.69611219;+019.27743459; 12.028; 11.393;  47; 6.6712; 0.0000; 0.0000;0
 61.7026519624;+24.8080147954;  61.70263188;+024.80805366; 12.384; 11.880;  47; 4.4717; 0.0000; 0.5622;1
 61.7103047215;+25.5446771932;  61.71022391;+025.54472578; 11.929; 11.317;  47; 4.6237; 0.0000; 0.6798;1
 61.7104672256;+18.1136416954;  61.71048840;+018.11370681; 11.805; 11.108;  47; 7.5861; 0.0000; 0.0000;0
 61.7127625396;+17.7945785090;  61.71228236;+017.79463852; 11.759; 11.048;  47; 7.8471; 0.0000; 0.0000;0
 61.7123314706;+20.2757189299;  61.71232989;+020.27572960; 12.073; 10.664;  47; 5.9758; 0.0000; 0.1998;1
 61.7149169438;+29.4460150337;  61.71495488;+029.44607869; 12.527; 12.071;  47; 6.8137; 0.0000; 0.0000;0
 61.7156744625;+28.0380036965;  61.71565794;+028.03801145; 12.172; 11.726;  47; 5.8231; 0.0000; 0.2368;1
 61.7162182446;+27.5575688715;  61.71620180;+027.55763350; 12.108; 11.581;  47; 5.5266; 0.0000; 0.3473;1
 61.7162558980;+18.2442006356;  61.71622811;+018.24422008; 11.238;  9.965;  47; 7.4844; 0.0000; 0.0000;0
 61.7173992872;+30.2733356118;  61.71734353;+030.27339290;  9.109;  7.571;  47; 7.4595; 0.0000; 0.0000;0
 61.7184866785;+25.7696988879;  61.71847748;+025.76970144; 11.433; 10.226;  47; 4.6971; 0.0000; 0.0011;1
 61.7190679221;+25.2372794765;  61.71906897;+025.23729598; 12.221; 11.080;  47; 4.5570; 0.0000; 0.8187;1
 61.7197006699;+24.1295749978;  61.71966013;+024.12959697; 11.529; 10.548;  47; 4.4579; 0.0000; 0.6102;1
 61.7215836521;+20.3257279321;  61.72159656;+020.32573763; 12.751; 11.598;  47; 5.9493; 0.0000; 0.9676;1
 61.7241640252;+22.1309283543;  61.72408914;+022.13099483; 13.001; 11.763;  47; 4.9464; 0.0000; 0.9464;1
 61.7261117109;+26.2197395640;  61.72611493;+026.21977138; 12.286; 11.763;  47; 4.8644; 0.0000; 0.2873;1
 61.7283300739;+21.0888726911;  61.72832700;+021.08888358; 10.928; 10.637;  47; 5.4802; 0.0000; 0.0077;1
 61.7318820156;+19.5939288728;  61.73187990;+019.59391497; 10.451;  9.920;  47; 6.4628; 0.0000; 0.0000;0
 61.7338388320;+20.7873303020;  61.73368950;+020.78786500; 15.913; 14.728;  47; 5.6637; 0.0000; 0.6165;1
 61.7380964816;+27.0019857565;  61.73807630;+027.00199351; 12.846; 12.328;  47; 5.2336; 0.0000; 0.2912;1
 61.7518982965;+29.0013044149;  61.75215574;+029.00128762;  5.572;  5.208;  47; 6.5055; 0.0000; 0.0000;0
 61.7540665948;+24.1281923721;  61.75404963;+024.12820557; 11.174;  9.628;  47; 4.4893; 0.0000; 0.0000;1
 61.7547278763;+17.7585307976;  61.75472928;+017.75854594; 12.074; 11.758;  47; 7.9006; 0.0000; 0.0000;0
 61.7570333948;+25.0342360846;  61.75702752;+025.03425847; 11.619; 11.028;  47; 4.5524; 0.0000; 0.6961;1
 61.7610147719;+25.7074182078;  61.76103120;+025.70741043; 12.442; 11.876;  47; 4.7138; 0.0000; 0.5446;1
 61.7659348875;+23.1237511099;  61.76590552;+023.12377053; 10.941; 10.510;  47; 4.6429; 0.0000; 0.0927;1
 61.7668537098;+22.7994626282;  61.76686289;+022.79946309; 12.605; 11.404;  47; 4.7344; 0.0000; 0.9145;1
 61.7700014219;+24.6386632251;  61.76980108;+024.63876176; 10.891; 10.219;  47; 4.5154; 0.0000; 1.0000;1
 61.7714123457;+29.4405351097;  61.77140021;+029.44057220; 10.742; 10.001;  47; 6.8403; 0.0000; 0.0000;0
 61.7738869637;+23.3153672846;  61.77390268;+023.31536692; 10.214;  8.540;  47; 4.6064; 0.0000; 0.0000;1
 61.7800778597;+19.0378923303;  61.77984926;+019.03803182; 12.426; 11.972;  47; 6.9048; 0.0000; 0.0000;0
 61.7806993262;+28.5605192175;  61.78068834;+028.56053803; 10.755; 10.327;  47; 6.2119; 0.0000; 0.0422;1
 61.7822999956;+18.8325556031;  61.78225940;+018.83253786; 12.672; 11.404;  47; 7.0627; 0.0000; 0.0000;0
 61.7853074934;+21.2628911744;  61.78523298;+021.26290848;  9.906;  8.752;  47; 5.4263; 0.0000; 0.0000;1
 61.7867063019;+23.4083234404;  61.78671608;+023.40834918; 12.490; 11.137;  47; 4.5996; 0.0000; 0.5666;1
 61.7901205502;+27.6991333108;  61.79012491;+027.69911654; 11.804; 11.923;  47; 5.6620; 0.0000; 0.0002;1
 61.7911161767;+27.5092250830;  61.79136700;+027.50941717;  9.250;  8.534;  47; 5.5509; 0.0000; 0.0000;1
 61.7968455216;+17.8944002535;  61.79678550;+017.89462700;       ; 12.198;  47; 7.8135; 0.0000; 0.0000;0
 61.8000296392;+23.0485724751;  61.80002433;+023.04858193; 12.857; 11.277;  47; 4.6926; 0.0000; 0.5844;1
 61.8056494361;+23.5516352124;  61.80563804;+023.55163932; 11.997; 11.347;  47; 4.5919; 0.0000; 0.8246;1
 61.8078135277;+29.3089532753;  61.80782471;+029.30900806; 12.363; 11.699;  47; 6.7623; 0.0000; 0.0000;0
 61.8109585179;+27.9527037490;  61.81098408;+027.95278369; 12.318; 11.503;  47; 5.8318; 0.0000; 0.9976;1
 61.8117440477;+26.7400248676;  61.81173855;+026.74004876; 11.536;  9.882;  47; 5.1593; 0.0000; 0.0000;1
 61.8163019625;+25.9052530376;  61.81630788;+025.90529093; 13.123; 12.567;  47; 4.8233; 0.0000; 0.4400;1
 61.8170792559;+27.0946451608;  61.81707972;+027.09463539; 11.568; 10.020;  47; 5.3405; 0.0000; 0.0000;1
 61.8225630225;+25.9950134112;  61.82259544;+025.99509238; 13.124; 11.536;  47; 4.8594; 0.0000; 0.3544;1
 61.8236923555;+26.7355901981;  61.82369432;+026.73559783; 10.612; 10.169;  47; 5.1664; 0.0000; 0.0157;1
 61.8334844753;+27.9587045261;  61.83347605;+027.95872679; 11.738; 11.337;  47; 5.8505; 0.0000; 0.1102;1
 61.8382974835;+22.1005484340;  61.83829900;+022.10058025; 12.563; 11.287;  47; 5.0564; 0.0000; 0.7303;1
 61.8390771251;+22.7587058715;  61.83901500;+022.75882300;       ; 11.980;  47; 4.8110; 0.6169; 0.0000;1
 61.8401848354;+21.6148486051;  61.84019603;+021.61487556; 11.620; 11.484;  47; 5.2847; 0.0000; 0.0007;1
 61.8444920152;+26.8114869282;  61.84449281;+026.81150489; 12.776; 11.994;  47; 5.2186; 0.0000; 0.8692;1
 61.8458827258;+30.1555538544;  61.84590378;+030.15555191; 12.960; 11.444;  47; 7.4297; 0.0000; 0.0000;0
 61.8504777933;+26.5319647779;  61.85044791;+026.53201458; 11.765; 11.204;  47; 5.0944; 0.0000; 0.1730;1
 61.8521178264;+24.2639834631;  61.85210930;+024.26397447; 12.397; 10.640;  47; 4.5762; 0.0000; 0.0520;1
 61.8602929481;+26.8139480535;  61.86031553;+026.81398230; 12.270; 11.755;  47; 5.2319; 0.0000; 0.2061;1
 61.8628279222;+19.1426097528;  61.86281989;+019.14263260; 11.724; 11.162;  47; 6.8800; 0.0000; 0.0000;0
 61.8636416771;+18.1066660274;  61.86363756;+018.10670076; 12.355; 11.022;  47; 7.6814; 0.0000; 0.0000;0
 61.8637937180;+27.9994653929;  61.86381067;+027.99946532; 11.505; 11.084;  47; 5.8962; 0.0000; 0.0917;1
 61.8644385932;+27.1694830360;  61.86443832;+027.16948447; 12.657; 12.075;  47; 5.4148; 0.0000; 0.5161;1
 61.8653659446;+26.7638510590;  61.86537544;+026.76387850; 12.167; 11.417;  47; 5.2119; 0.0000; 0.9327;1
 61.8710971556;+25.5865527660;  61.87112197;+025.58658220; 11.519; 10.962;  47; 4.7731; 0.0000; 0.3976;1
 61.8735353043;+28.5893190724;  61.87323575;+028.58971642; 10.739; 10.068;  47; 6.2888; 0.0000; 1.0000;1
 61.8854354509;+24.0429986368;  61.88542480;+024.04303580; 12.571; 12.472;  47; 4.6129; 0.0000; 0.0677;1
 61.8875753740;+28.3014405149;  61.88756712;+028.30145556; 11.672; 10.753;  47; 6.1053; 0.0000; 0.9681;1
 61.8899984872;+26.9362453367;  61.88998894;+026.93624242; 13.200; 12.679;  47; 5.3142; 0.0000; 0.3798;1
 61.9031113686;+27.3302686699;  61.90311109;+027.33027059; 12.224; 12.160;  47; 5.5297; 0.0000; 0.0042;1
 61.9036555957;+23.4994116462;  61.90365082;+023.49943374; 12.400; 11.894;  47; 4.6895; 0.0000; 0.5268;1
 61.9043139638;+18.1388812701;  61.90433975;+018.13890385; 12.625; 11.255;  47; 7.6799; 0.0000; 0.0000;0
 61.9113662627;+22.7051790344;  61.91134489;+022.70517709; 11.971; 10.904;  47; 4.8920; 0.0000; 0.8390;1
 61.9127124318;+20.7001975559;  61.91259184;+020.70032149; 12.612; 11.396;  47; 5.8528; 0.0000; 0.9021;1
 61.9165367193;+19.0596208662;  61.91651895;+019.05963421; 12.534; 11.322;  47; 6.9768; 0.0000; 0.0000;0
 61.9197676977;+20.5042799876;  61.91975109;+020.50432313; 11.775; 10.620;  47; 5.9796; 0.0000; 0.4169;1
 61.9204171035;+26.7265235211;  61.92040464;+026.72657291; 11.292; 10.780;  47; 5.2369; 0.0000; 0.0945;1
 61.9204291132;+28.0053942710;  61.92043789;+028.00540883; 12.681; 12.031;  47; 5.9377; 0.0000; 0.7470;1
 61.9216986425;+26.9037813854;  61.92167747;+026.90378875; 11.633; 10.887;  47; 5.3222; 0.0000; 1.0000;1
 61.9282796950;+29.5254742340;  61.92831308;+029.52549205; 11.708; 11.118;  47; 6.9901; 0.0000; 0.0000;0
 61.9291643450;+21.2626205662;  61.92918305;+021.26273891;  9.813;  9.185;  47; 5.5409; 0.0000; 0.1514;1
 61.9325430007;+18.3759832740;  61.93253836;+018.37601509; 11.907; 11.726;  47; 7.5097; 0.0000; 0.0000;0
